trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.002, 'e': 0.6907343306373547}",30,4,-64.03048516532533,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 1}",1
186,False,"{'a': 0.002, 'e': 0.6893542425242224}",30,1,-140.38326188121846,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 2}",1
187,False,"{'a': 0.002, 'e': 0.6879769118289795}",25,0,-109.01298671185188,"{0: 15, 1: 6, 2: 2, 3: 0, 4: 2}",0
188,False,"{'a': 0.002, 'e': 0.686602333042301}",20,0,-156.86812535759452,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
189,False,"{'a': 0.002, 'e': 0.6852305006658703}",30,14,-42.28203573554032,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 0}",1
190,False,"{'a': 0.002, 'e': 0.6838614092123558}",20,12,-35.41218690415914,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
191,False,"{'a': 0.002, 'e': 0.6824950532053901}",20,7,-43.54507706261249,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
192,False,"{'a': 0.002, 'e': 0.6811314271795471}",25,0,-67.54257439736975,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
193,False,"{'a': 0.002, 'e': 0.679770525680321}",35,13,-77.44389832529494,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 1}",1
194,False,"{'a': 0.002, 'e': 0.678412343264104}",20,8,-51.270277681747515,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 1}",1
195,False,"{'a': 0.002, 'e': 0.6770568744981647}",20,0,-53.33107786479656,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
196,False,"{'a': 0.002, 'e': 0.675704113960626}",25,1,-21.775988600820327,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
197,False,"{'a': 0.002, 'e': 0.6743540562404442}",25,0,-150.1490332313733,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
198,False,"{'a': 0.002, 'e': 0.6730066959373865}",20,0,-33.964318725360435,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
199,False,"{'a': 0.002, 'e': 0.6716620276620098}",20,0,-70.11086493175391,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
200,False,"{'a': 0.002, 'e': 0.6703200460356393}",20,5,-76.31669242628926,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
201,False,"{'a': 0.002, 'e': 0.6689807456903467}",25,16,-53.09973763387944,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 1}",1
202,False,"{'a': 0.002, 'e': 0.6676441212689289}",30,10,-99.12658843762557,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",1
203,False,"{'a': 0.002, 'e': 0.6663101674248864}",35,0,-62.695506267971815,"{0: 26, 1: 2, 2: 5, 3: 2, 4: 0}",0
204,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,0,-105.7249515112981,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
205,False,"{'a': 0.002, 'e': 0.6636502501363194}",25,0,-47.583073853199636,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
206,False,"{'a': 0.002, 'e': 0.6623242760521222}",20,0,-75.59260157601899,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",1
207,False,"{'a': 0.002, 'e': 0.6610009512659124}",20,0,-15.535462248373339,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
208,False,"{'a': 0.002, 'e': 0.659680270484389}",25,0,-148.50772733752774,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
209,False,"{'a': 0.002, 'e': 0.6583622284248272}",20,0,-74.33187855817309,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
210,False,"{'a': 0.002, 'e': 0.6570468198150567}",20,13,-0.8905770996210398,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.002, 'e': 0.6557340393934418}",20,7,-32.716072911643934,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
212,False,"{'a': 0.002, 'e': 0.6544238819088586}",30,0,-75.4648403394063,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
213,False,"{'a': 0.002, 'e': 0.6531163421206756}",30,19,-12.348257024321072,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
214,False,"{'a': 0.002, 'e': 0.651811414798732}",35,18,-48.51905835725352,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 0}",1
215,False,"{'a': 0.002, 'e': 0.6505090947233165}",25,0,-52.395865873404965,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
216,False,"{'a': 0.002, 'e': 0.6492093766851474}",25,13,-22.917652545714525,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
217,False,"{'a': 0.002, 'e': 0.6479122554853506}",20,7,-43.418643880184035,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 0}",1
218,False,"{'a': 0.002, 'e': 0.6466177259354396}",25,3,-82.21241544022936,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
219,False,"{'a': 0.002, 'e': 0.6453257828572946}",20,0,-54.72020692490108,"{0: 13, 1: 6, 2: 0, 3: 0, 4: 1}",0
220,False,"{'a': 0.002, 'e': 0.6440364210831414}",20,5,-87.33506666103328,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 1}",1
221,False,"{'a': 0.002, 'e': 0.6427496354555312}",20,2,-58.95126023477414,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
222,False,"{'a': 0.002, 'e': 0.6414654208273198}",20,4,-82.01732082480805,"{0: 11, 1: 0, 2: 2, 3: 2, 4: 1}",1
223,False,"{'a': 0.002, 'e': 0.6401837720616471}",20,0,-35.10268682236521,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
224,False,"{'a': 0.002, 'e': 0.6389046840319162}",25,0,-113.8907714461852,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
225,False,"{'a': 0.002, 'e': 0.6376281516217733}",20,0,-119.80296505002782,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
226,False,"{'a': 0.002, 'e': 0.6363541697250871}",20,0,-5.450873030323622,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
227,False,"{'a': 0.002, 'e': 0.6350827332459281}",30,14,-90.17456781994791,"{0: 8, 1: 4, 2: 2, 3: 1, 4: 1}",1
228,False,"{'a': 0.002, 'e': 0.633813837098549}",20,6,-37.730166532070506,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
229,False,"{'a': 0.002, 'e': 0.6325474762073634}",30,9,-115.68372277464186,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 2}",1
230,False,"{'a': 0.002, 'e': 0.631283645506926}",25,6,5.228395976990588,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
231,False,"{'a': 0.002, 'e': 0.6300223399419123}",25,0,-30.462454099498263,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
232,False,"{'a': 0.002, 'e': 0.6287635544670984}",20,0,-85.08714154504027,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 2}",0
233,False,"{'a': 0.002, 'e': 0.6275072840473408}",20,0,-56.96221291699764,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
234,False,"{'a': 0.002, 'e': 0.6262535236575559}",20,8,-3.6561999162681165,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.002, 'e': 0.6250022682827008}",25,3,-58.11614215720453,"{0: 14, 1: 0, 2: 8, 3: 0, 4: 0}",1
236,False,"{'a': 0.002, 'e': 0.623753512917752}",20,8,-60.092678890973346,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
237,False,"{'a': 0.002, 'e': 0.6225072525676868}",30,0,-95.23892250794395,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
238,False,"{'a': 0.002, 'e': 0.6212634822474616}",20,0,-138.96237685189655,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
239,False,"{'a': 0.002, 'e': 0.6200221969819939}",20,13,13.039137678275429,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.002, 'e': 0.6187833918061408}",35,18,-42.02992943310057,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
241,False,"{'a': 0.002, 'e': 0.61754706176468}",20,0,-10.615241577992242,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
242,False,"{'a': 0.002, 'e': 0.6163132019122897}",20,3,-68.67937120213554,"{0: 10, 1: 3, 2: 1, 3: 3, 4: 0}",1
243,False,"{'a': 0.002, 'e': 0.6150818073135287}",30,7,-0.8532932060707741,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
244,False,"{'a': 0.002, 'e': 0.6138528730428171}",20,3,-46.87632608779609,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
245,False,"{'a': 0.002, 'e': 0.6126263941844161}",20,5,-13.294109285663056,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
246,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,10,-16.503352284514513,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
247,False,"{'a': 0.002, 'e': 0.6101807830906798}",35,20,20.30835755114086,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.002, 'e': 0.6089616410728969}",20,1,-19.100906635837458,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.002, 'e': 0.6077449349024902}",30,8,-47.66103727253622,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
250,False,"{'a': 0.002, 'e': 0.6065306597126334}",25,15,3.3872125529333723,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.002, 'e': 0.6053188106462243}",25,5,-3.809818195495362,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
252,False,"{'a': 0.002, 'e': 0.6041093828558647}",20,13,-10.678300969417156,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
253,False,"{'a': 0.002, 'e': 0.6029023715038421}",20,0,-139.188235550247,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
254,False,"{'a': 0.002, 'e': 0.6016977717621094}",20,1,-6.17665106395021,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
255,False,"{'a': 0.002, 'e': 0.6004955788122659}",20,0,-58.82337280815455,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
256,False,"{'a': 0.002, 'e': 0.5992957878455385}",25,0,-64.37309057746617,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
257,False,"{'a': 0.002, 'e': 0.5980983940627614}",20,0,-14.53346336171845,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
258,False,"{'a': 0.002, 'e': 0.596903392674358}",20,2,-34.78054097690456,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 0}",1
259,False,"{'a': 0.002, 'e': 0.5957107789003212}",20,2,-59.216839740331785,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
260,False,"{'a': 0.002, 'e': 0.5945205479701944}",30,0,-126.13587158252045,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
261,False,"{'a': 0.002, 'e': 0.593332695123052}",20,0,-81.57971704160813,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
262,False,"{'a': 0.002, 'e': 0.5921472156074813}",20,0,-36.82011199194271,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
263,False,"{'a': 0.002, 'e': 0.5909641046815626}",20,16,6.50898967473067,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.002, 'e': 0.5897833576128505}",25,14,-10.402630473427271,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
265,False,"{'a': 0.002, 'e': 0.5886049696783552}",20,0,-74.24798702603005,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
266,False,"{'a': 0.002, 'e': 0.5874289361645234}",20,0,-19.765554270202255,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
267,False,"{'a': 0.002, 'e': 0.5862552523672196}",25,0,-25.282502730563575,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
268,False,"{'a': 0.002, 'e': 0.585083913591707}",25,1,-97.96914696491947,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 2}",1
269,False,"{'a': 0.002, 'e': 0.5839149151526287}",20,6,-127.10241640842229,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 3}",1
270,False,"{'a': 0.002, 'e': 0.5827482523739896}",20,11,8.437273094862151,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.002, 'e': 0.5815839205891371}",20,0,-4.952562566736241,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
272,False,"{'a': 0.002, 'e': 0.5804219151407424}",20,0,-25.558755245860144,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
273,False,"{'a': 0.002, 'e': 0.579262231380782}",20,0,-142.10302755970957,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
274,False,"{'a': 0.002, 'e': 0.5781048646705196}",20,0,-19.67526464693684,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
275,False,"{'a': 0.002, 'e': 0.5769498103804866}",25,9,-68.75198430666262,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
276,False,"{'a': 0.002, 'e': 0.5757970638904646}",25,0,-42.75592639336054,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
277,False,"{'a': 0.002, 'e': 0.5746466205894657}",25,0,-22.114898606173483,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
278,False,"{'a': 0.002, 'e': 0.5734984758757153}",25,5,-61.25853084608938,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
279,False,"{'a': 0.002, 'e': 0.5723526251566332}",25,0,-75.1035707083025,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
280,False,"{'a': 0.002, 'e': 0.5712090638488149}",25,0,-162.98503506945184,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
281,False,"{'a': 0.002, 'e': 0.5700677873780136}",20,10,7.13680538503494,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.002, 'e': 0.5689287911791218}",25,0,-109.60316732678046,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
283,False,"{'a': 0.002, 'e': 0.5677920706961532}",25,1,-75.020355331257,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 1}",1
284,False,"{'a': 0.002, 'e': 0.5666576213822246}",25,0,-21.994703077686736,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
285,False,"{'a': 0.002, 'e': 0.5655254386995371}",25,13,-20.326819395809814,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
286,False,"{'a': 0.002, 'e': 0.5643955181193584}",25,0,-120.71545149857727,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
287,False,"{'a': 0.002, 'e': 0.5632678551220046}",30,0,-64.58999707396488,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
288,False,"{'a': 0.002, 'e': 0.5621424451968224}",20,1,-3.6158646159008514,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.002, 'e': 0.5610192838421706}",30,12,-29.557326253423955,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
290,False,"{'a': 0.002, 'e': 0.559898366565402}",30,0,-151.9057762210565,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
291,False,"{'a': 0.002, 'e': 0.5587796888828463}",25,7,-55.71093756816974,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
292,False,"{'a': 0.002, 'e': 0.5576632463197913}",25,14,-4.292866526256249,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
293,False,"{'a': 0.002, 'e': 0.5565490344104649}",25,9,-36.852678977169596,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
294,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,2,-13.760572931592968,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
295,False,"{'a': 0.002, 'e': 0.5543272847345071}",30,11,-54.72184715553184,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 0}",1
296,False,"{'a': 0.002, 'e': 0.5532197380808739}",20,10,-36.999295127403784,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
297,False,"{'a': 0.002, 'e': 0.5521144043069306}",30,2,-39.92839234368109,"{0: 24, 1: 1, 2: 1, 3: 1, 4: 1}",1
298,False,"{'a': 0.002, 'e': 0.5510112789913408}",30,0,-81.22255345465433,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
299,False,"{'a': 0.002, 'e': 0.5499103577216016}",20,0,-51.41997773496004,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",1
300,False,"{'a': 0.002, 'e': 0.5488116360940265}",25,0,-95.7779749852362,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
301,False,"{'a': 0.002, 'e': 0.5477151097137275}",20,0,-38.537162359380496,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
302,False,"{'a': 0.002, 'e': 0.5466207741945976}",30,9,-49.175138903507836,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
303,False,"{'a': 0.002, 'e': 0.5455286251592933}",20,0,-90.39781166239501,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
304,False,"{'a': 0.002, 'e': 0.5444386582392171}",20,6,-49.54350655445204,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
305,False,"{'a': 0.002, 'e': 0.5433508690744998}",30,0,-24.84936017603341,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
306,False,"{'a': 0.002, 'e': 0.5422652533139832}",20,0,-53.887125920654384,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
307,False,"{'a': 0.002, 'e': 0.5411818066152029}",20,0,-96.09258942113172,"{0: 12, 1: 0, 2: 5, 3: 3, 4: 0}",0
308,False,"{'a': 0.002, 'e': 0.5401005246443706}",25,10,-14.179420596192752,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
309,False,"{'a': 0.002, 'e': 0.539021403076357}",20,0,5.317634394779988,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
310,False,"{'a': 0.002, 'e': 0.5379444375946745}",20,3,-4.3565453988746725,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
311,False,"{'a': 0.002, 'e': 0.5368696238914595}",20,0,-64.82520865238477,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
312,False,"{'a': 0.002, 'e': 0.535796957667456}",25,13,-32.882175031160756,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
313,False,"{'a': 0.002, 'e': 0.5347264346319975}",25,0,17.750717432298337,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
314,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,0,-23.162712687401996,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
315,False,"{'a': 0.002, 'e': 0.5325918010068972}",20,8,-46.687023266834736,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
316,False,"{'a': 0.002, 'e': 0.5315276818787179}",20,6,-12.425285399376659,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
317,False,"{'a': 0.002, 'e': 0.5304656888619749}",25,15,0.7743102383889993,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.002, 'e': 0.5294058177086945}",25,18,11.334120402416955,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.002, 'e': 0.528348064179391}",30,6,-70.21368147805539,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 2}",1
320,False,"{'a': 0.002, 'e': 0.5272924240430485}",25,9,-8.479511203118205,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
321,False,"{'a': 0.002, 'e': 0.5262388930771054}",20,6,-13.328076009399032,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
322,False,"{'a': 0.002, 'e': 0.5251874670674361}",20,0,-52.20523789426647,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
323,False,"{'a': 0.002, 'e': 0.5241381418083354}",20,5,-47.322584948465064,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
324,False,"{'a': 0.002, 'e': 0.5230909131025008}",20,12,-19.246509507833693,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
325,False,"{'a': 0.002, 'e': 0.522045776761016}",30,3,-136.2092562840514,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 2}",1
326,False,"{'a': 0.002, 'e': 0.5210027286033344}",25,0,-90.17595384149746,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
327,False,"{'a': 0.002, 'e': 0.5199617644572618}",25,0,-68.648752671273,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
328,False,"{'a': 0.002, 'e': 0.5189228801589404}",30,20,7.678250912267463,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.002, 'e': 0.5178860715528314}",25,0,-97.9147200622454,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
330,False,"{'a': 0.002, 'e': 0.5168513344916993}",20,2,-3.847689671242191,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
331,False,"{'a': 0.002, 'e': 0.5158186648365941}",30,0,-110.38974747209319,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
332,False,"{'a': 0.002, 'e': 0.5147880584568362}",20,8,-44.18495585919952,"{0: 7, 1: 1, 2: 3, 3: 1, 4: 0}",1
333,False,"{'a': 0.002, 'e': 0.5137595112299984}",25,0,-35.54639563920914,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
334,False,"{'a': 0.002, 'e': 0.5127330190418905}",20,0,-140.2686604147571,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
335,False,"{'a': 0.002, 'e': 0.5117085777865424}",20,7,-25.980977772452594,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
336,False,"{'a': 0.002, 'e': 0.5106861833661879}",20,2,-31.651236500531304,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
337,False,"{'a': 0.002, 'e': 0.5096658316912476}",20,0,-69.28251250919132,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
338,False,"{'a': 0.002, 'e': 0.5086475186803137}",30,8,30.411130600733337,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.002, 'e': 0.5076312402601327}",25,0,-69.59876507042112,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
340,False,"{'a': 0.002, 'e': 0.5066169923655897}",25,0,-72.8806283110513,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
341,False,"{'a': 0.002, 'e': 0.5056047709396915}",20,0,-3.885041130791441,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
342,False,"{'a': 0.002, 'e': 0.5045945719335512}",25,11,-16.380569091869965,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
343,False,"{'a': 0.002, 'e': 0.5035863913063714}",20,1,-0.1401758928935326,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
344,False,"{'a': 0.002, 'e': 0.5025802250254284}",25,4,-75.01256443410448,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 1}",1
345,False,"{'a': 0.002, 'e': 0.5015760690660556}",25,3,-116.77970143350261,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 2}",1
346,False,"{'a': 0.002, 'e': 0.5005739194116277}",25,0,-25.563130992899858,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
347,False,"{'a': 0.002, 'e': 0.499573772053545}",20,0,-21.78723461153663,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
348,False,"{'a': 0.002, 'e': 0.49857562299121655}",20,0,-5.0275133257314915,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
349,False,"{'a': 0.002, 'e': 0.49757946823204485}",20,13,12.436173160045044,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.002, 'e': 0.4965853037914095}",20,13,-32.281192497139955,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
351,False,"{'a': 0.002, 'e': 0.49559312569265146}",30,15,-82.44475490384865,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 1}",1
352,False,"{'a': 0.002, 'e': 0.494602929967057}",25,0,-92.37014029780529,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
353,False,"{'a': 0.002, 'e': 0.4936147126538419}",30,5,-114.76356948564293,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 2}",1
354,False,"{'a': 0.002, 'e': 0.49262846980013547}",20,0,-16.39609662746426,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
355,False,"{'a': 0.002, 'e': 0.49164419746096516}",25,0,-23.59960627967717,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
356,False,"{'a': 0.002, 'e': 0.4906618916992402}",25,20,11.145216042880492,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.002, 'e': 0.4896815485857362}",35,16,-52.57223598324751,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 0}",1
358,False,"{'a': 0.002, 'e': 0.4887031641990795}",25,5,-94.40070557854085,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",1
359,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,0,-89.40715497676041,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
360,False,"{'a': 0.002, 'e': 0.4867522559599717}",20,2,10.936328330485594,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.002, 'e': 0.485779724303885}",25,13,-39.57949732878711,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
362,False,"{'a': 0.002, 'e': 0.4848091357673433}",25,10,-23.1361895772124,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
363,False,"{'a': 0.002, 'e': 0.48384048646799105}",20,12,-6.914097383609395,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
364,False,"{'a': 0.002, 'e': 0.48287377253122976}",30,8,-2.1180091127739384,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
365,False,"{'a': 0.002, 'e': 0.48190899009020244}",25,11,-41.544950333952556,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
366,False,"{'a': 0.002, 'e': 0.48094613528577806}",30,19,7.264576818785942,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.002, 'e': 0.47998520426653607}",20,16,8.990005300398558,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.002, 'e': 0.4790261931887511}",20,12,-8.06862200696238,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
